path,class,group_id,kind
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03c8e0d0-6c57-4207-ad44-4d017c3e7943,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03c8e0d0-6c57-4207-ad44-4d017c3e7943,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/03e6cea1-1c09-420a-a22e-2c29844004d1,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c___UF.GRC_BS_Lab Leaf 0320__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c___UF.GRC_BS_Lab Leaf 0320__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c___UF.GRC_BS_Lab Leaf 0320__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c___UF.GRC_BS_Lab Leaf 0320__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c___UF.GRC_BS_Lab Leaf 0320__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c___UF.GRC_BS_Lab Leaf 0320__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04210e47-ad95-4648-8f1e-dc183581157c,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/0493c0e5-27e3-41d6-81f0-7830cef39080,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740___GCREC_Bact.Sp 6121__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740___GCREC_Bact.Sp 6121__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740___GCREC_Bact.Sp 6121__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740___GCREC_Bact.Sp 6121__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740___GCREC_Bact.Sp 6121__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740___GCREC_Bact.Sp 6121__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04ee9562-c932-46ef-8e31-da20d4e2e740,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04fcd6e4-a96e-49ba-b67a-32b88337b505,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584___GCREC_Bact.Sp 6150__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584___GCREC_Bact.Sp 6150__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584___GCREC_Bact.Sp 6150__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584___GCREC_Bact.Sp 6150__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584___GCREC_Bact.Sp 6150__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584___GCREC_Bact.Sp 6150__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05777829-6912-44bb-bcef-901bc5190584,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05796aef-4298-48b1-ac04-e3ba020cb8b8,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/057e3333-e63f-4259-888e-12869cc457c7,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/05fc994d-7781-4dc5-a15c-b359f6c681a6,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/062e43fa-d640-4e2a-b57f-6d819632235f,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06ac210d-bdb1-4224-9053-c218cb14fa60,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06c56818-dc01-4603-b93c-1be193f95178,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d98f32-c416-4a79-81df-8e64f8bb7779,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308__aug003.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308__aug004.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308__aug005.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06f23987-e01b-40dc-98ef-a5b33e86bc90,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/070228e2-ba4e-4de8-813b-074e51ed6f5a___UF.GRC_BS_Lab Leaf 0661__orig.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/070228e2-ba4e-4de8-813b-074e51ed6f5a,orig
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/070228e2-ba4e-4de8-813b-074e51ed6f5a___UF.GRC_BS_Lab Leaf 0661__aug001.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/070228e2-ba4e-4de8-813b-074e51ed6f5a,aug
dataset/plantvillage_tomato/aug/Tomato_Bacterial_spot/070228e2-ba4e-4de8-813b-074e51ed6f5a___UF.GRC_BS_Lab Leaf 0661__aug002.jpg,Tomato_Bacterial_spot,Tomato_Bacterial_spot/070228e2-ba4e-4de8-813b-074e51ed6f5a,aug
